Location,Humidity9am,Humidity3pm,AvgHumidity
Hobart,81.0,52.0,66.5
Hobart,76.0,47.0,61.5
Hobart,70.0,55.0,62.5
Hobart,80.0,63.0,71.5
Hobart,66.0,55.0,60.5
Hobart,77.0,53.0,65.0
Hobart,67.0,52.0,59.5
Hobart,56.0,50.0,53.0
Hobart,90.0,83.0,86.5
Hobart,92.0,91.0,91.5
Hobart,71.0,74.0,72.5
Hobart,66.0,59.0,62.5
Hobart,86.0,84.0,85.0
Hobart,88.0,59.0,73.5
Hobart,97.0,60.0,78.5
Hobart,62.0,47.0,54.5
Hobart,72.0,58.0,65.0
Hobart,50.0,48.0,49.0
Hobart,52.0,51.0,51.5
Hobart,59.0,52.0,55.5
Hobart,52.0,47.0,49.5
Hobart,65.0,39.0,52.0
Hobart,46.0,72.0,59.0
Hobart,50.0,44.0,47.0
Hobart,65.0,42.0,53.5
Hobart,70.0,48.0,59.0
Hobart,66.0,68.0,67.0
Hobart,67.0,66.0,66.5
Hobart,73.0,57.0,65.0
Hobart,84.0,56.0,70.0
Hobart,72.0,54.0,63.0
Hobart,55.0,46.0,50.5
Hobart,47.0,41.0,44.0
Hobart,60.0,58.0,59.0
Hobart,70.0,43.0,56.5
Hobart,61.0,42.0,51.5
Hobart,67.0,64.0,65.5
Hobart,60.0,48.0,54.0
Hobart,68.0,70.0,69.0
Hobart,91.0,62.0,76.5
Hobart,81.0,52.0,66.5
Hobart,75.0,46.0,60.5
Hobart,80.0,48.0,64.0
Hobart,75.0,51.0,63.0
Hobart,75.0,35.0,55.0
Hobart,57.0,35.0,46.0
Hobart,71.0,53.0,62.0
Hobart,61.0,39.0,50.0
Hobart,68.0,61.0,64.5
Hobart,51.0,43.0,47.0
Hobart,63.0,54.0,58.5
Hobart,49.0,34.0,41.5
Hobart,77.0,64.0,70.5
Hobart,76.0,53.0,64.5
Hobart,45.0,60.0,52.5
Hobart,66.0,55.0,60.5
Hobart,53.0,47.0,50.0
Hobart,55.0,33.0,44.0
Hobart,59.0,46.0,52.5
Hobart,65.0,44.0,54.5
Hobart,68.0,74.0,71.0
Hobart,57.0,44.0,50.5
Hobart,54.0,45.0,49.5
Hobart,43.0,38.0,40.5
Hobart,61.0,51.0,56.0
Hobart,71.0,59.0,65.0
Hobart,78.0,54.0,66.0
Hobart,79.0,34.0,56.5
Hobart,79.0,54.0,66.5
Hobart,81.0,73.0,77.0
Hobart,59.0,45.0,52.0
Hobart,55.0,37.0,46.0
Hobart,50.0,36.0,43.0
Hobart,66.0,43.0,54.5
Hobart,58.0,42.0,50.0
Hobart,78.0,56.0,67.0
Hobart,86.0,67.0,76.5
Hobart,59.0,67.0,63.0
Hobart,56.0,57.0,56.5
Hobart,66.0,53.0,59.5
Hobart,66.0,66.0,66.0
Hobart,93.0,83.0,88.0
Hobart,48.0,42.0,45.0
Hobart,55.0,36.0,45.5
Hobart,99.0,100.0,99.5
Hobart,99.0,71.0,85.0
Hobart,73.0,36.0,54.5
Hobart,73.0,62.0,67.5
Hobart,70.0,70.0,70.0
Hobart,69.0,61.0,65.0
Hobart,61.0,49.0,55.0
Hobart,54.0,30.0,42.0
Hobart,56.0,44.0,50.0
Hobart,70.0,48.0,59.0
Hobart,46.0,48.0,47.0
Hobart,81.0,77.0,79.0
Hobart,93.0,80.0,86.5
Hobart,92.0,56.0,74.0
Hobart,55.0,47.0,51.0
Hobart,78.0,38.0,58.0
Hobart,48.0,51.0,49.5
Hobart,65.0,84.0,74.5
Hobart,47.0,44.0,45.5
Hobart,53.0,26.0,39.5
Hobart,50.0,32.0,41.0
Hobart,47.0,44.0,45.5
Hobart,79.0,45.0,62.0
Hobart,39.0,46.0,42.5
Hobart,66.0,58.0,62.0
Hobart,57.0,41.0,49.0
Hobart,60.0,46.0,53.0
Hobart,44.0,22.0,33.0
Hobart,78.0,91.0,84.5
Hobart,60.0,35.0,47.5
Hobart,69.0,42.0,55.5
Hobart,57.0,42.0,49.5
Hobart,55.0,34.0,44.5
Hobart,66.0,45.0,55.5
Hobart,73.0,57.0,65.0
Hobart,61.0,57.0,59.0
Hobart,57.0,65.0,61.0
Hobart,51.0,34.0,42.5
Hobart,45.0,31.0,38.0
Hobart,47.0,49.0,48.0
Hobart,63.0,42.0,52.5
Hobart,55.0,48.0,51.5
Hobart,68.0,27.0,47.5
Hobart,53.0,97.0,75.0
Hobart,56.0,28.0,42.0
Hobart,53.0,60.0,56.5
Hobart,56.0,48.0,52.0
Hobart,45.0,23.0,34.0
Hobart,50.0,52.0,51.0
Hobart,69.0,64.0,66.5
Hobart,45.0,46.0,45.5
Hobart,45.0,26.0,35.5
Hobart,47.0,43.0,45.0
Hobart,53.0,60.0,56.5
Hobart,75.0,60.0,67.5
Hobart,77.0,72.0,74.5
Hobart,87.0,91.0,89.0
Hobart,63.0,69.0,66.0
Hobart,62.0,50.0,56.0
Hobart,76.0,67.0,71.5
Hobart,60.0,18.0,39.0
Hobart,41.0,26.0,33.5
Hobart,51.0,35.0,43.0
Hobart,55.0,38.0,46.5
Hobart,74.0,51.0,62.5
Hobart,40.0,48.0,44.0
Hobart,82.0,69.0,75.5
Hobart,57.0,54.0,55.5
Hobart,47.0,39.0,43.0
Hobart,57.0,49.0,53.0
Hobart,56.0,55.0,55.5
Hobart,51.0,59.0,55.0
Hobart,63.0,65.0,64.0
Hobart,78.0,59.0,68.5
Hobart,78.0,67.0,72.5
Hobart,56.0,24.0,40.0
Hobart,50.0,41.0,45.5
Hobart,59.0,30.0,44.5
Hobart,42.0,32.0,37.0
Hobart,68.0,42.0,55.0
Hobart,50.0,33.0,41.5
Hobart,83.0,39.0,61.0
Hobart,50.0,40.0,45.0
Hobart,50.0,48.0,49.0
Hobart,71.0,52.0,61.5
Hobart,52.0,24.0,38.0
Hobart,32.0,18.0,25.0
Hobart,38.0,28.0,33.0
Hobart,37.0,38.0,37.5
Hobart,61.0,50.0,55.5
Hobart,61.0,55.0,58.0
Hobart,48.0,33.0,40.5
Hobart,53.0,27.0,40.0
Hobart,39.0,30.0,34.5
Hobart,37.0,30.0,33.5
Hobart,50.0,60.0,55.0
Hobart,58.0,73.0,65.5
Hobart,72.0,69.0,70.5
Hobart,60.0,76.0,68.0
Hobart,59.0,48.0,53.5
Hobart,61.0,45.0,53.0
Hobart,94.0,92.0,93.0
Hobart,96.0,89.0,92.5
Hobart,81.0,72.0,76.5
Hobart,66.0,49.0,57.5
Hobart,89.0,90.0,89.5
Hobart,61.0,67.0,64.0
Hobart,61.0,73.0,67.0
Hobart,64.0,60.0,62.0
Hobart,66.0,66.0,66.0
Hobart,68.0,64.0,66.0
Hobart,63.0,50.0,56.5
Hobart,47.0,25.0,36.0
Hobart,51.0,59.0,55.0
Hobart,51.0,39.0,45.0
Hobart,29.0,31.0,30.0
Hobart,52.0,39.0,45.5
Hobart,66.0,45.0,55.5
Hobart,52.0,43.0,47.5
Hobart,48.0,40.0,44.0
Hobart,51.0,42.0,46.5
Hobart,50.0,51.0,50.5
Hobart,43.0,35.0,39.0
Hobart,42.0,43.0,42.5
Hobart,92.0,91.0,91.5
Hobart,100.0,97.0,98.5
Hobart,98.0,98.0,98.0
Hobart,72.0,48.0,60.0
Hobart,43.0,27.0,35.0
Hobart,46.0,38.0,42.0
Hobart,48.0,41.0,44.5
Hobart,49.0,31.0,40.0
Hobart,58.0,37.0,47.5
Hobart,54.0,49.0,51.5
Hobart,56.0,47.0,51.5
Hobart,51.0,23.0,37.0
Hobart,53.0,41.0,47.0
Hobart,53.0,30.0,41.5
Hobart,64.0,42.0,53.0
Hobart,47.0,28.0,37.5
Hobart,56.0,47.0,51.5
Hobart,39.0,26.0,32.5
Hobart,49.0,43.0,46.0
Hobart,55.0,50.0,52.5
Hobart,73.0,56.0,64.5
Hobart,60.0,41.0,50.5
Hobart,35.0,36.0,35.5
Hobart,41.0,32.0,36.5
Hobart,52.0,46.0,49.0
Hobart,52.0,39.0,45.5
Hobart,58.0,15.0,36.5
Hobart,46.0,29.0,37.5
Hobart,52.0,34.0,43.0
Hobart,50.0,37.0,43.5
Hobart,56.0,44.0,50.0
Hobart,82.0,84.0,83.0
Hobart,60.0,33.0,46.5
Hobart,77.0,29.0,53.0
Hobart,43.0,32.0,37.5
Hobart,51.0,41.0,46.0
Hobart,54.0,44.0,49.0
Hobart,62.0,45.0,53.5
Hobart,69.0,29.0,49.0
Hobart,57.0,32.0,44.5
Hobart,73.0,55.0,64.0
Hobart,87.0,78.0,82.5
Hobart,62.0,52.0,57.0
Hobart,69.0,34.0,51.5
Hobart,80.0,57.0,68.5
Hobart,61.0,63.0,62.0
Hobart,70.0,48.0,59.0
Hobart,70.0,43.0,56.5
Hobart,63.0,43.0,53.0
Hobart,67.0,66.0,66.5
Hobart,88.0,71.0,79.5
Hobart,94.0,72.0,83.0
Hobart,84.0,62.0,73.0
Hobart,76.0,52.0,64.0
Hobart,52.0,27.0,39.5
Hobart,69.0,33.0,51.0
Hobart,56.0,43.0,49.5
Hobart,69.0,27.0,48.0
Hobart,48.0,18.0,33.0
Hobart,76.0,58.0,67.0
Hobart,91.0,89.0,90.0
Hobart,87.0,61.0,74.0
Hobart,96.0,70.0,83.0
Hobart,81.0,57.0,69.0
Hobart,72.0,56.0,64.0
Hobart,84.0,62.0,73.0
Hobart,75.0,62.0,68.5
Hobart,51.0,36.0,43.5
Hobart,48.0,30.0,39.0
Hobart,62.0,36.0,49.0
Hobart,75.0,43.0,59.0
Hobart,48.0,34.0,41.0
Hobart,54.0,47.0,50.5
Hobart,65.0,41.0,53.0
Hobart,67.0,45.0,56.0
Hobart,64.0,30.0,47.0
Hobart,46.0,33.0,39.5
Hobart,63.0,24.0,43.5
Hobart,56.0,34.0,45.0
Hobart,79.0,89.0,84.0
Hobart,61.0,44.0,52.5
Hobart,94.0,79.0,86.5
Hobart,72.0,48.0,60.0
Hobart,72.0,46.0,59.0
Hobart,44.0,42.0,43.0
Hobart,63.0,40.0,51.5
Hobart,56.0,53.0,54.5
Hobart,62.0,32.0,47.0
Hobart,65.0,40.0,52.5
Hobart,68.0,35.0,51.5
Hobart,67.0,48.0,57.5
Hobart,59.0,46.0,52.5
Hobart,68.0,90.0,79.0
Hobart,87.0,73.0,80.0
Hobart,93.0,73.0,83.0
Hobart,87.0,75.0,81.0
Hobart,57.0,58.0,57.5
Hobart,70.0,52.0,61.0
Hobart,61.0,34.0,47.5
Hobart,50.0,49.0,49.5
Hobart,74.0,43.0,58.5
Hobart,65.0,50.0,57.5
Hobart,64.0,49.0,56.5
Hobart,68.0,53.0,60.5
Hobart,70.0,49.0,59.5
Hobart,80.0,51.0,65.5
Hobart,68.0,62.0,65.0
Hobart,65.0,69.0,67.0
Hobart,65.0,54.0,59.5
Hobart,77.0,74.0,75.5
Hobart,87.0,69.0,78.0
Hobart,76.0,74.0,75.0
Hobart,78.0,77.0,77.5
Hobart,95.0,71.0,83.0
Hobart,84.0,73.0,78.5
Hobart,93.0,68.0,80.5
Hobart,75.0,42.0,58.5
Hobart,77.0,61.0,69.0
Hobart,75.0,77.0,76.0
Hobart,83.0,57.0,70.0
Hobart,74.0,82.0,78.0
Hobart,94.0,72.0,83.0
Hobart,75.0,44.0,59.5
Hobart,68.0,89.0,78.5
Hobart,88.0,49.0,68.5
Hobart,70.0,60.0,65.0
Hobart,57.0,46.0,51.5
Hobart,76.0,63.0,69.5
Hobart,81.0,69.0,75.0
Hobart,65.0,50.0,57.5
Hobart,74.0,62.0,68.0
Hobart,73.0,55.0,64.0
Hobart,75.0,54.0,64.5
Hobart,78.0,54.0,66.0
Hobart,73.0,57.0,65.0
Hobart,73.0,65.0,69.0
Hobart,82.0,56.0,69.0
Hobart,64.0,52.0,58.0
Hobart,80.0,52.0,66.0
Hobart,69.0,58.0,63.5
Hobart,73.0,59.0,66.0
Hobart,82.0,55.0,68.5
Hobart,65.0,52.0,58.5
Hobart,61.0,55.0,58.0
Hobart,76.0,59.0,67.5
Hobart,79.0,56.0,67.5
Hobart,71.0,54.0,62.5
Hobart,78.0,48.0,63.0
Hobart,77.0,48.0,62.5
Hobart,47.0,43.0,45.0
Hobart,60.0,43.0,51.5
Hobart,57.0,41.0,49.0
Hobart,61.0,42.0,51.5
Hobart,84.0,48.0,66.0
Hobart,67.0,64.0,65.5
Hobart,63.0,52.0,57.5
Hobart,75.0,67.0,71.0
Darwin,81.0,32.0,56.5
Darwin,81.0,17.0,49.0
Darwin,38.0,24.0,31.0
Darwin,55.0,16.0,35.5
Darwin,37.0,16.0,26.5
Darwin,62.0,18.0,40.0
Darwin,54.0,18.0,36.0
Darwin,36.0,12.0,24.0
Darwin,26.0,15.0,20.5
Darwin,33.0,14.0,23.5
Darwin,21.0,11.0,16.0
Darwin,43.0,40.0,41.5
Darwin,75.0,42.0,58.5
Darwin,69.0,56.0,62.5
Darwin,64.0,45.0,54.5
Darwin,71.0,32.0,51.5
Darwin,41.0,15.0,28.0
Darwin,44.0,41.0,42.5
Darwin,61.0,57.0,59.0
Darwin,83.0,72.0,77.5
Darwin,70.0,36.0,53.0
Darwin,30.0,28.0,29.0
Darwin,30.0,20.0,25.0
Darwin,27.0,19.0,23.0
Darwin,24.0,13.0,18.5
Darwin,32.0,8.0,20.0
Darwin,60.0,37.0,48.5
Darwin,70.0,56.0,63.0
Darwin,68.0,33.0,50.5
Darwin,95.0,54.0,74.5
Darwin,66.0,54.0,60.0
Darwin,67.0,50.0,58.5
Darwin,78.0,23.0,50.5
Darwin,64.0,11.0,37.5
Darwin,77.0,45.0,61.0
Darwin,74.0,62.0,68.0
Darwin,84.0,21.0,52.5
Darwin,33.0,18.0,25.5
Darwin,,13.0,13.0
Darwin,32.0,18.0,25.0
Darwin,36.0,25.0,30.5
Darwin,21.0,15.0,18.0
Darwin,21.0,24.0,22.5
Darwin,22.0,19.0,20.5
Darwin,25.0,27.0,26.0
Darwin,26.0,13.0,19.5
Darwin,15.0,13.0,14.0
Darwin,18.0,8.0,13.0
Darwin,13.0,9.0,11.0
Darwin,24.0,20.0,22.0
Darwin,50.0,37.0,43.5
Darwin,70.0,48.0,59.0
Darwin,67.0,25.0,46.0
Darwin,17.0,15.0,16.0
Darwin,24.0,26.0,25.0
Darwin,54.0,43.0,48.5
Darwin,65.0,44.0,54.5
Darwin,63.0,43.0,53.0
Darwin,68.0,52.0,60.0
Darwin,70.0,44.0,57.0
Darwin,62.0,47.0,54.5
Darwin,72.0,55.0,63.5
Darwin,72.0,50.0,61.0
Darwin,73.0,57.0,65.0
Darwin,69.0,47.0,58.0
Darwin,61.0,59.0,60.0
Darwin,66.0,54.0,60.0
Darwin,73.0,63.0,68.0
Darwin,71.0,57.0,64.0
Darwin,67.0,55.0,61.0
Darwin,68.0,30.0,49.0
Darwin,63.0,24.0,43.5
Darwin,74.0,50.0,62.0
Darwin,67.0,53.0,60.0
Darwin,72.0,43.0,57.5
Darwin,74.0,56.0,65.0
Darwin,73.0,61.0,67.0
Darwin,77.0,52.0,64.5
Darwin,67.0,61.0,64.0
Darwin,68.0,42.0,55.0
Darwin,66.0,51.0,58.5
Darwin,59.0,56.0,57.5
Darwin,64.0,42.0,53.0
Darwin,67.0,39.0,53.0
Darwin,64.0,55.0,59.5
Darwin,77.0,43.0,60.0
Darwin,61.0,34.0,47.5
Darwin,54.0,45.0,49.5
Darwin,62.0,42.0,52.0
Darwin,61.0,50.0,55.5
Darwin,57.0,52.0,54.5
Darwin,61.0,43.0,52.0
Darwin,68.0,41.0,54.5
Darwin,67.0,53.0,60.0
Darwin,68.0,44.0,56.0
Darwin,77.0,51.0,64.0
Darwin,68.0,50.0,59.0
Darwin,61.0,40.0,50.5
Darwin,61.0,55.0,58.0
Darwin,69.0,48.0,58.5
Darwin,66.0,55.0,60.5
Darwin,80.0,52.0,66.0
Darwin,73.0,61.0,67.0
Darwin,72.0,59.0,65.5
Darwin,64.0,60.0,62.0
Darwin,62.0,54.0,58.0
Darwin,83.0,48.0,65.5
Darwin,74.0,63.0,68.5
Darwin,85.0,75.0,80.0
Darwin,67.0,48.0,57.5
Darwin,62.0,48.0,55.0
Darwin,64.0,51.0,57.5
Darwin,67.0,56.0,61.5
Darwin,65.0,20.0,42.5
Darwin,66.0,41.0,53.5
Darwin,61.0,44.0,52.5
Darwin,65.0,53.0,59.0
Darwin,62.0,46.0,54.0
Darwin,52.0,36.0,44.0
Darwin,60.0,41.0,50.5
Darwin,57.0,47.0,52.0
Darwin,62.0,48.0,55.0
Darwin,63.0,49.0,56.0
Darwin,62.0,41.0,51.5
Darwin,68.0,44.0,56.0
Darwin,68.0,57.0,62.5
Darwin,62.0,53.0,57.5
Darwin,71.0,53.0,62.0
Darwin,67.0,51.0,59.0
Darwin,72.0,41.0,56.5
Darwin,66.0,50.0,58.0
Darwin,67.0,54.0,60.5
Darwin,72.0,62.0,67.0
Darwin,71.0,62.0,66.5
Darwin,72.0,56.0,64.0
Darwin,59.0,45.0,52.0
Darwin,64.0,42.0,53.0
Darwin,59.0,43.0,51.0
Darwin,73.0,46.0,59.5
Darwin,62.0,50.0,56.0
Darwin,71.0,91.0,81.0
Darwin,75.0,57.0,66.0
Darwin,70.0,51.0,60.5
Darwin,69.0,87.0,78.0
Darwin,79.0,60.0,69.5
Darwin,66.0,50.0,58.0
Darwin,71.0,57.0,64.0
Darwin,71.0,71.0,71.0
Darwin,72.0,58.0,65.0
Darwin,71.0,54.0,62.5
Darwin,70.0,62.0,66.0
Darwin,67.0,61.0,64.0
Darwin,90.0,63.0,76.5
Darwin,70.0,58.0,64.0
Darwin,71.0,77.0,74.0
Darwin,74.0,58.0,66.0
Darwin,84.0,90.0,87.0
Darwin,77.0,60.0,68.5
Darwin,72.0,59.0,65.5
Darwin,70.0,66.0,68.0
Darwin,71.0,56.0,63.5
Darwin,70.0,66.0,68.0
Darwin,78.0,64.0,71.0
Darwin,74.0,66.0,70.0
Darwin,72.0,76.0,74.0
Darwin,73.0,76.0,74.5
Darwin,80.0,89.0,84.5
Darwin,79.0,90.0,84.5
Darwin,97.0,76.0,86.5
Darwin,96.0,87.0,91.5
Darwin,94.0,95.0,94.5
Darwin,94.0,89.0,91.5
Darwin,90.0,82.0,86.0
Darwin,82.0,70.0,76.0
Darwin,80.0,65.0,72.5
Darwin,72.0,62.0,67.0
Darwin,75.0,72.0,73.5
Darwin,80.0,59.0,69.5
Darwin,72.0,61.0,66.5
Darwin,78.0,59.0,68.5
Darwin,68.0,62.0,65.0
Darwin,73.0,96.0,84.5
Darwin,84.0,75.0,79.5
Darwin,96.0,74.0,85.0
Darwin,74.0,72.0,73.0
Darwin,70.0,61.0,65.5
Darwin,75.0,71.0,73.0
Darwin,75.0,80.0,77.5
Darwin,80.0,85.0,82.5
Darwin,79.0,64.0,71.5
Darwin,74.0,65.0,69.5
Darwin,78.0,70.0,74.0
Darwin,73.0,69.0,71.0
Darwin,86.0,69.0,77.5
Darwin,74.0,65.0,69.5
Darwin,73.0,66.0,69.5
Darwin,76.0,62.0,69.0
Darwin,76.0,85.0,80.5
Darwin,82.0,59.0,70.5
Darwin,82.0,72.0,77.0
Darwin,79.0,85.0,82.0
Darwin,79.0,67.0,73.0
Darwin,84.0,56.0,70.0
Darwin,81.0,59.0,70.0
Darwin,83.0,61.0,72.0
Darwin,83.0,85.0,84.0
Darwin,89.0,58.0,73.5
Darwin,77.0,68.0,72.5
Darwin,81.0,80.0,80.5
Darwin,92.0,68.0,80.0
Darwin,89.0,65.0,77.0
Darwin,72.0,85.0,78.5
Darwin,85.0,86.0,85.5
Darwin,93.0,70.0,81.5
Darwin,83.0,66.0,74.5
Darwin,93.0,72.0,82.5
Darwin,74.0,67.0,70.5
Darwin,79.0,64.0,71.5
Darwin,71.0,63.0,67.0
Darwin,75.0,70.0,72.5
Darwin,79.0,69.0,74.0
Darwin,96.0,89.0,92.5
Darwin,81.0,78.0,79.5
Darwin,98.0,79.0,88.5
Darwin,90.0,68.0,79.0
Darwin,92.0,79.0,85.5
Darwin,92.0,70.0,81.0
Darwin,94.0,79.0,86.5
Darwin,87.0,75.0,81.0
Darwin,83.0,68.0,75.5
Darwin,96.0,97.0,96.5
Darwin,95.0,70.0,82.5
Darwin,89.0,70.0,79.5
Darwin,77.0,64.0,70.5
Darwin,75.0,66.0,70.5
Darwin,79.0,67.0,73.0
Darwin,84.0,87.0,85.5
Darwin,84.0,72.0,78.0
Darwin,85.0,73.0,79.0
Darwin,91.0,77.0,84.0
Darwin,83.0,69.0,76.0
Darwin,89.0,79.0,84.0
Darwin,82.0,89.0,85.5
Darwin,92.0,71.0,81.5
Darwin,85.0,85.0,85.0
Darwin,88.0,73.0,80.5
Darwin,89.0,64.0,76.5
Darwin,79.0,66.0,72.5
Darwin,72.0,45.0,58.5
Darwin,71.0,37.0,54.0
Darwin,80.0,59.0,69.5
Darwin,73.0,60.0,66.5
Darwin,74.0,61.0,67.5
Darwin,76.0,65.0,70.5
Darwin,80.0,70.0,75.0
Darwin,72.0,62.0,67.0
Darwin,89.0,62.0,75.5
Darwin,92.0,82.0,87.0
Darwin,84.0,70.0,77.0
Darwin,88.0,62.0,75.0
Darwin,78.0,25.0,51.5
Darwin,75.0,28.0,51.5
Darwin,63.0,29.0,46.0
Darwin,76.0,59.0,67.5
Darwin,77.0,58.0,67.5
Darwin,75.0,63.0,69.0
Darwin,81.0,69.0,75.0
Darwin,74.0,61.0,67.5
Darwin,80.0,50.0,65.0
Darwin,76.0,49.0,62.5
Darwin,73.0,39.0,56.0
Darwin,71.0,43.0,57.0
Darwin,71.0,41.0,56.0
Darwin,75.0,45.0,60.0
Darwin,78.0,35.0,56.5
Darwin,68.0,58.0,63.0
Darwin,66.0,56.0,61.0
Darwin,68.0,57.0,62.5
Darwin,69.0,68.0,68.5
Darwin,79.0,79.0,79.0
Darwin,76.0,67.0,71.5
Darwin,75.0,68.0,71.5
Darwin,94.0,59.0,76.5
Darwin,74.0,51.0,62.5
Darwin,68.0,56.0,62.0
Darwin,76.0,48.0,62.0
Darwin,72.0,49.0,60.5
Darwin,68.0,46.0,57.0
Darwin,80.0,64.0,72.0
Darwin,90.0,90.0,90.0
Darwin,91.0,72.0,81.5
Darwin,80.0,44.0,62.0
Darwin,85.0,50.0,67.5
Darwin,74.0,41.0,57.5
Darwin,69.0,36.0,52.5
Darwin,59.0,34.0,46.5
Darwin,74.0,49.0,61.5
Darwin,70.0,54.0,62.0
Darwin,76.0,58.0,67.0
Darwin,72.0,38.0,55.0
Darwin,61.0,47.0,54.0
Darwin,53.0,25.0,39.0
Darwin,46.0,25.0,35.5
Darwin,34.0,26.0,30.0
Darwin,61.0,39.0,50.0
Darwin,57.0,39.0,48.0
Darwin,52.0,39.0,45.5
Darwin,44.0,36.0,40.0
Darwin,59.0,39.0,49.0
Darwin,57.0,53.0,55.0
Darwin,42.0,26.0,34.0
Darwin,55.0,47.0,51.0
Darwin,57.0,46.0,51.5
Darwin,65.0,40.0,52.5
Darwin,55.0,33.0,44.0
Darwin,27.0,24.0,25.5
Darwin,32.0,24.0,28.0
Darwin,39.0,34.0,36.5
Darwin,47.0,38.0,42.5
Darwin,49.0,36.0,42.5
Darwin,50.0,44.0,47.0
Darwin,73.0,57.0,65.0
Darwin,83.0,68.0,75.5
Darwin,73.0,55.0,64.0
Darwin,69.0,33.0,51.0
Darwin,70.0,18.0,44.0
Darwin,70.0,47.0,58.5
Darwin,61.0,43.0,52.0
Darwin,72.0,39.0,55.5
Darwin,62.0,39.0,50.5
Darwin,62.0,36.0,49.0
Darwin,73.0,39.0,56.0
Darwin,69.0,40.0,54.5
Darwin,73.0,42.0,57.5
Darwin,75.0,50.0,62.5
Darwin,73.0,28.0,50.5
Darwin,64.0,28.0,46.0
Darwin,55.0,27.0,41.0
Darwin,54.0,26.0,40.0
Darwin,47.0,33.0,40.0
Darwin,62.0,56.0,59.0
Darwin,75.0,52.0,63.5
Darwin,67.0,34.0,50.5
Darwin,76.0,32.0,54.0
Darwin,33.0,12.0,22.5
Darwin,31.0,19.0,25.0
Darwin,41.0,25.0,33.0
Darwin,54.0,31.0,42.5
Darwin,52.0,25.0,38.5
Darwin,83.0,36.0,59.5
Darwin,73.0,27.0,50.0
Darwin,38.0,19.0,28.5
Darwin,32.0,20.0,26.0
Darwin,31.0,21.0,26.0
Darwin,42.0,18.0,30.0
Darwin,45.0,27.0,36.0
Darwin,50.0,34.0,42.0
Darwin,72.0,35.0,53.5
Darwin,74.0,30.0,52.0
Darwin,75.0,51.0,63.0
Darwin,67.0,59.0,63.0
Darwin,96.0,56.0,76.0
Darwin,85.0,56.0,70.5
Darwin,88.0,44.0,66.0
Darwin,78.0,59.0,68.5
Darwin,80.0,47.0,63.5
Darwin,78.0,55.0,66.5
Darwin,77.0,54.0,65.5
Darwin,43.0,18.0,30.5
Darwin,39.0,29.0,34.0
Darwin,39.0,31.0,35.0
Darwin,32.0,23.0,27.5
Darwin,35.0,17.0,26.0
Darwin,32.0,15.0,23.5
Darwin,34.0,26.0,30.0
Darwin,51.0,42.0,46.5
Darwin,63.0,55.0,59.0
Darwin,83.0,49.0,66.0
Darwin,70.0,56.0,63.0
Darwin,50.0,24.0,37.0
Darwin,32.0,16.0,24.0
Darwin,32.0,18.0,25.0
Darwin,63.0,37.0,50.0
Darwin,44.0,40.0,42.0
Darwin,77.0,55.0,66.0
Darwin,74.0,53.0,63.5
Darwin,77.0,57.0,67.0
Darwin,77.0,56.0,66.5
Darwin,72.0,33.0,52.5
Darwin,75.0,41.0,58.0
Darwin,69.0,55.0,62.0
Darwin,64.0,19.0,41.5
Darwin,39.0,13.0,26.0
Darwin,30.0,14.0,22.0
Darwin,34.0,19.0,26.5
Darwin,36.0,20.0,28.0
Darwin,27.0,21.0,24.0
Darwin,40.0,26.0,33.0
Darwin,41.0,25.0,33.0
Darwin,54.0,31.0,42.5
Darwin,71.0,45.0,58.0
Darwin,72.0,29.0,50.5
Darwin,52.0,41.0,46.5
Darwin,62.0,41.0,51.5
Darwin,64.0,46.0,55.0
Darwin,61.0,34.0,47.5
Darwin,67.0,53.0,60.0
Darwin,65.0,64.0,64.5
Darwin,69.0,40.0,54.5
Darwin,76.0,42.0,59.0
Darwin,74.0,53.0,63.5
Darwin,73.0,44.0,58.5
Darwin,70.0,27.0,48.5
Darwin,72.0,25.0,48.5
Darwin,66.0,21.0,43.5
Darwin,77.0,38.0,57.5
Darwin,67.0,34.0,50.5
Darwin,65.0,33.0,49.0
Darwin,64.0,40.0,52.0
Darwin,74.0,43.0,58.5
Darwin,69.0,53.0,61.0
Darwin,69.0,53.0,61.0
Darwin,66.0,45.0,55.5
Darwin,66.0,46.0,56.0
Darwin,65.0,58.0,61.5
Darwin,70.0,50.0,60.0
Darwin,62.0,50.0,56.0
Darwin,67.0,52.0,59.5
Darwin,67.0,58.0,62.5
Darwin,64.0,48.0,56.0
Darwin,67.0,39.0,53.0
Darwin,69.0,55.0,62.0
Darwin,67.0,54.0,60.5
Darwin,68.0,60.0,64.0
Darwin,82.0,56.0,69.0
Darwin,77.0,56.0,66.5
Darwin,68.0,50.0,59.0
Darwin,75.0,35.0,55.0
Darwin,62.0,25.0,43.5
Darwin,70.0,57.0,63.5
Darwin,67.0,60.0,63.5
Darwin,68.0,47.0,57.5
Darwin,70.0,57.0,63.5
Darwin,64.0,51.0,57.5
Darwin,64.0,48.0,56.0
Darwin,60.0,52.0,56.0
Darwin,61.0,50.0,55.5
Darwin,65.0,51.0,58.0
Darwin,68.0,54.0,61.0
Darwin,66.0,58.0,62.0
Darwin,70.0,45.0,57.5
Darwin,64.0,43.0,53.5
Darwin,59.0,55.0,57.0
Darwin,66.0,45.0,55.5
Darwin,64.0,49.0,56.5
Darwin,63.0,44.0,53.5
Darwin,50.0,41.0,45.5
