,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Longitude,Latitude
131027,2011-11-02,Hobart,8.4,16.1,0.8,2.6,8.9,SSW,57.0,SSE,W,7.0,22.0,41.0,35.0,1009.7,1008.8,,,11.9,15.4,No,No,147.3272,-42.8821
131028,2011-11-03,Hobart,8.9,18.6,0.0,4.0,9.4,WNW,52.0,NW,NW,22.0,13.0,52.0,39.0,1010.0,1009.6,,,12.9,17.0,No,No,147.3272,-42.8821
131029,2011-11-04,Hobart,10.6,20.4,0.0,4.0,9.3,N,35.0,NW,SW,13.0,9.0,58.0,45.0,1016.6,1015.1,,,13.9,18.9,No,No,147.3272,-42.8821
131030,2011-11-05,Hobart,8.0,19.7,0.0,2.2,13.0,ESE,30.0,NNE,ESE,7.0,20.0,60.0,51.0,1013.1,1009.4,,,14.5,18.4,No,No,147.3272,-42.8821
131031,2011-11-06,Hobart,12.4,30.7,0.0,6.6,9.7,NNW,74.0,NNW,NNW,35.0,31.0,46.0,24.0,1003.5,998.4,,,17.6,29.5,No,No,147.3272,-42.8821
131032,2011-11-07,Hobart,11.9,19.8,0.0,7.4,7.7,NNW,50.0,NE,ESE,9.0,20.0,53.0,51.0,1010.5,1010.4,,,16.0,19.2,No,Yes,147.3272,-42.8821
131033,2011-11-08,Hobart,13.1,19.8,1.2,4.8,6.8,NNW,52.0,NNW,SE,17.0,15.0,83.0,75.0,1007.9,1007.0,,,14.0,18.1,Yes,No,147.3272,-42.8821
131034,2011-11-09,Hobart,13.0,25.9,0.2,3.0,4.8,N,41.0,NNW,NE,22.0,13.0,83.0,55.0,1008.0,1003.0,,,15.3,23.6,No,No,147.3272,-42.8821
131035,2011-11-10,Hobart,15.3,20.6,0.0,3.6,9.0,NW,72.0,NW,NW,26.0,28.0,47.0,43.0,1002.3,1005.8,,,17.0,16.8,No,No,147.3272,-42.8821
131036,2011-11-11,Hobart,10.5,22.4,0.0,6.0,10.8,NW,50.0,NNW,NNW,24.0,22.0,53.0,35.0,1019.1,1016.8,,,13.4,20.5,No,No,147.3272,-42.8821
131037,2011-11-12,Hobart,11.5,20.5,0.0,6.2,11.9,W,52.0,NNW,NW,22.0,22.0,39.0,28.0,1013.9,1013.9,,,15.2,19.2,No,No,147.3272,-42.8821
131038,2011-11-13,Hobart,9.3,21.5,0.0,9.4,7.6,NNW,33.0,NNW,N,15.0,13.0,60.0,49.0,1012.2,1007.8,,,13.7,20.0,No,Yes,147.3272,-42.8821
131039,2011-11-14,Hobart,12.5,20.9,7.0,1.8,7.0,WNW,65.0,NW,NW,28.0,24.0,59.0,32.0,998.0,1000.3,,,16.5,20.3,Yes,No,147.3272,-42.8821
131040,2011-11-15,Hobart,5.8,23.1,0.4,6.2,11.4,NNW,72.0,NNW,NW,28.0,33.0,42.0,25.0,1010.8,1003.6,,,13.0,22.3,No,No,147.3272,-42.8821
131041,2011-11-16,Hobart,9.4,20.7,1.0,5.2,11.8,NW,74.0,NW,W,28.0,22.0,41.0,25.0,1013.2,1012.1,,,14.3,19.7,No,No,147.3272,-42.8821
131042,2011-11-17,Hobart,9.3,17.9,0.2,9.0,7.2,NW,44.0,SSE,E,6.0,20.0,59.0,50.0,1019.1,1017.3,,,14.6,16.9,No,No,147.3272,-42.8821
131043,2011-11-18,Hobart,11.3,20.6,0.0,4.4,1.5,NNW,46.0,NNW,NNW,24.0,30.0,33.0,69.0,1010.8,1007.2,,,16.1,18.8,No,Yes,147.3272,-42.8821
131044,2011-11-19,Hobart,13.8,21.0,5.6,1.2,7.4,ESE,37.0,ENE,SE,6.0,24.0,87.0,57.0,1007.3,1006.2,,,15.5,18.4,Yes,No,147.3272,-42.8821
131045,2011-11-20,Hobart,9.9,19.6,0.2,2.4,10.0,WSW,76.0,NNW,NW,26.0,26.0,46.0,61.0,1006.8,1001.4,,,13.8,14.0,No,Yes,147.3272,-42.8821
131046,2011-11-21,Hobart,8.6,19.2,3.6,3.4,9.6,WNW,61.0,NNW,NW,22.0,33.0,54.0,45.0,1008.4,1005.0,,,11.9,18.0,Yes,No,147.3272,-42.8821
131047,2011-11-22,Hobart,10.3,19.4,0.0,11.6,13.1,NNW,61.0,NW,WNW,24.0,19.0,44.0,39.0,1003.5,1004.4,,,16.1,18.9,No,No,147.3272,-42.8821
131048,2011-11-23,Hobart,9.0,18.7,0.0,7.4,13.4,SSW,50.0,SW,SSE,20.0,33.0,48.0,44.0,1020.2,1022.5,,,11.9,15.8,No,No,147.3272,-42.8821
131049,2011-11-24,Hobart,8.7,22.6,0.0,6.8,13.4,ESE,33.0,NNW,ESE,17.0,17.0,47.0,52.0,1029.0,1026.8,,,16.1,19.7,No,No,147.3272,-42.8821
131050,2011-11-25,Hobart,11.6,20.9,0.0,3.8,9.9,ESE,35.0,ESE,ESE,9.0,26.0,79.0,70.0,1024.6,1021.3,,,15.2,17.9,No,No,147.3272,-42.8821
131051,2011-11-26,Hobart,13.4,18.9,0.0,4.8,1.2,NW,28.0,NNW,ENE,11.0,9.0,74.0,89.0,1013.9,1008.2,,,15.8,16.5,No,Yes,147.3272,-42.8821
131052,2011-11-27,Hobart,13.0,20.6,13.4,2.4,5.3,SW,56.0,SSW,S,15.0,26.0,64.0,71.0,1001.5,1004.6,,,17.2,15.9,Yes,Yes,147.3272,-42.8821
131053,2011-11-28,Hobart,9.1,16.6,9.6,5.8,1.4,NE,30.0,SSW,ESE,6.0,17.0,75.0,62.0,1015.6,1015.5,,,12.4,14.9,Yes,No,147.3272,-42.8821
131054,2011-11-29,Hobart,11.8,28.9,0.2,2.4,5.2,NW,63.0,NNW,NNE,19.0,15.0,73.0,43.0,1007.6,1000.2,,,15.5,28.1,No,Yes,147.3272,-42.8821
131055,2011-11-30,Hobart,15.4,19.3,10.0,8.0,4.9,SW,63.0,NNW,NW,22.0,15.0,78.0,40.0,998.2,1003.3,,,15.4,15.9,Yes,No,147.3272,-42.8821
131056,2011-12-01,Hobart,7.8,15.9,0.4,4.0,11.2,SSW,63.0,NNW,S,15.0,22.0,61.0,29.0,1017.5,1022.2,,,10.5,14.5,No,No,147.3272,-42.8821
131057,2011-12-02,Hobart,5.8,18.9,0.4,3.8,11.9,NNE,28.0,NNW,SE,17.0,15.0,55.0,47.0,1024.6,1020.7,,,13.0,17.2,No,No,147.3272,-42.8821
131058,2011-12-03,Hobart,9.4,18.0,0.0,4.4,6.8,SW,59.0,N,SW,26.0,28.0,54.0,43.0,1012.8,1011.3,,,15.3,17.0,No,Yes,147.3272,-42.8821
131059,2011-12-04,Hobart,5.8,13.7,2.4,4.8,6.5,SSW,57.0,S,SSW,15.0,28.0,74.0,45.0,1021.6,1024.0,,,8.1,11.9,Yes,Yes,147.3272,-42.8821
131060,2011-12-05,Hobart,7.7,15.1,2.0,2.2,6.5,SW,35.0,SSW,SE,17.0,20.0,71.0,71.0,1027.2,1026.3,,,11.8,12.6,Yes,No,147.3272,-42.8821
131061,2011-12-06,Hobart,7.9,19.5,0.0,3.0,11.6,S,33.0,NNW,SE,9.0,19.0,61.0,98.0,1022.9,1019.7,,,15.1,19.4,No,No,147.3272,-42.8821
131062,2011-12-07,Hobart,12.4,17.6,0.0,3.4,4.1,S,31.0,E,S,11.0,22.0,69.0,62.0,1017.4,1015.8,,,15.2,16.6,No,No,147.3272,-42.8821
131063,2011-12-08,Hobart,11.0,22.3,0.0,3.0,12.4,S,33.0,N,SE,13.0,19.0,66.0,47.0,1014.1,1012.0,,,17.1,21.9,No,No,147.3272,-42.8821
131064,2011-12-09,Hobart,14.6,26.9,0.0,9.2,6.1,S,35.0,NNW,ESE,20.0,11.0,66.0,64.0,1012.3,1010.3,,,18.3,22.3,No,Yes,147.3272,-42.8821
131065,2011-12-10,Hobart,16.1,25.4,9.4,5.8,2.1,N,44.0,NNW,NNW,20.0,30.0,64.0,38.0,1009.1,1003.7,,,19.3,24.1,Yes,Yes,147.3272,-42.8821
131066,2011-12-11,Hobart,15.4,19.3,3.8,5.6,3.3,WSW,54.0,WSW,ENE,30.0,11.0,69.0,63.0,1000.3,1001.4,,,16.0,16.4,Yes,No,147.3272,-42.8821
131067,2011-12-12,Hobart,7.4,21.5,0.6,2.2,9.3,NNW,46.0,NW,WNW,20.0,20.0,50.0,37.0,1006.0,1004.3,,,15.4,20.6,No,No,147.3272,-42.8821
131068,2011-12-13,Hobart,9.3,16.4,0.0,3.6,9.8,S,44.0,SW,SE,22.0,24.0,46.0,42.0,1015.0,1015.0,,,12.9,14.4,No,No,147.3272,-42.8821
131069,2011-12-14,Hobart,7.5,19.9,0.0,6.4,13.1,SW,43.0,NE,SW,11.0,22.0,44.0,41.0,1018.7,1017.1,,,14.0,19.1,No,No,147.3272,-42.8821
131070,2011-12-15,Hobart,12.5,17.3,0.0,5.4,7.4,SE,37.0,SE,SE,9.0,22.0,72.0,61.0,1020.7,1020.2,,,13.7,15.3,No,No,147.3272,-42.8821
131071,2011-12-16,Hobart,10.8,18.0,0.0,6.2,9.8,SE,33.0,E,SE,11.0,24.0,59.0,60.0,1023.5,1023.6,,,15.9,17.1,No,No,147.3272,-42.8821
131072,2011-12-17,Hobart,13.6,21.2,0.0,5.0,9.5,ESE,39.0,NNW,SE,7.0,24.0,66.0,60.0,1024.0,1021.5,,,17.5,20.3,No,No,147.3272,-42.8821
131073,2011-12-18,Hobart,13.1,24.0,0.0,6.0,10.3,ENE,54.0,NNE,ENE,17.0,35.0,50.0,46.0,1018.1,1012.2,,,18.6,22.0,No,Yes,147.3272,-42.8821
131074,2011-12-19,Hobart,15.4,21.3,3.2,7.6,3.2,NNE,30.0,SW,SE,7.0,13.0,94.0,75.0,1006.0,1001.6,,,16.5,20.6,Yes,Yes,147.3272,-42.8821
131075,2011-12-20,Hobart,15.4,19.1,21.6,6.2,7.6,S,50.0,S,S,19.0,33.0,59.0,55.0,1013.4,1017.1,,,18.7,18.3,Yes,No,147.3272,-42.8821
131076,2011-12-21,Hobart,10.1,16.1,0.0,5.4,10.4,SE,43.0,SSE,ESE,20.0,28.0,56.0,54.0,1024.3,1023.5,,,13.4,15.2,No,No,147.3272,-42.8821
131077,2011-12-22,Hobart,11.8,20.6,0.0,6.0,10.5,SSE,30.0,N,SE,17.0,20.0,60.0,58.0,1021.9,1018.4,,,14.7,20.2,No,No,147.3272,-42.8821
131078,2011-12-23,Hobart,14.5,20.6,0.0,5.2,7.6,SE,35.0,E,SE,7.0,24.0,77.0,69.0,1015.6,1014.4,,,16.3,18.5,No,No,147.3272,-42.8821
131079,2011-12-24,Hobart,13.2,24.2,0.0,2.8,7.2,SE,33.0,SE,ESE,7.0,24.0,72.0,59.0,1013.8,1011.9,,,19.0,21.8,No,Yes,147.3272,-42.8821
131080,2011-12-25,Hobart,15.8,20.6,4.6,7.2,8.2,ESE,35.0,ESE,SSE,11.0,22.0,82.0,73.0,1009.5,1006.7,,,18.3,19.2,Yes,Yes,147.3272,-42.8821
131081,2011-12-26,Hobart,13.5,23.1,3.6,3.4,8.4,SW,65.0,ESE,SW,11.0,26.0,72.0,69.0,1002.5,1002.1,,,18.2,16.4,Yes,No,147.3272,-42.8821
131082,2011-12-27,Hobart,12.3,23.6,0.4,6.0,6.1,NW,52.0,NNW,NNE,28.0,6.0,49.0,33.0,1009.3,1009.5,,,15.6,22.1,No,No,147.3272,-42.8821
131083,2011-12-28,Hobart,10.4,24.7,0.0,6.0,12.5,NNW,43.0,NNW,ESE,13.0,9.0,45.0,32.0,1013.0,1010.5,,,17.3,21.5,No,No,147.3272,-42.8821
131084,2011-12-29,Hobart,12.7,18.1,0.0,7.2,5.9,SE,31.0,SSE,SE,15.0,15.0,63.0,62.0,1017.2,1018.5,,,15.5,16.0,No,No,147.3272,-42.8821
131085,2011-12-30,Hobart,12.1,22.2,0.0,4.0,13.4,ESE,39.0,NE,ESE,9.0,28.0,62.0,59.0,1021.5,1020.2,,,17.8,19.7,No,No,147.3272,-42.8821
131086,2011-12-31,Hobart,14.1,25.5,0.0,6.2,13.7,SE,39.0,NNW,SE,17.0,28.0,60.0,65.0,1017.3,1016.2,,,20.6,20.1,No,No,147.3272,-42.8821
131087,2012-01-01,Hobart,15.0,21.5,0.0,5.0,3.5,ESE,35.0,SW,SE,7.0,22.0,84.0,78.0,1018.1,1016.4,,,16.5,19.0,No,No,147.3272,-42.8821
131088,2012-01-02,Hobart,16.4,29.4,0.0,5.6,5.5,NNW,39.0,NNW,ESE,13.0,11.0,68.0,51.0,1013.8,1010.3,,,21.3,25.8,No,No,147.3272,-42.8821
131089,2012-01-03,Hobart,21.3,32.5,0.0,6.6,5.9,WNW,61.0,NNW,NNW,19.0,24.0,45.0,30.0,1006.2,1006.7,,,24.9,30.8,No,No,147.3272,-42.8821
131090,2012-01-04,Hobart,16.3,20.4,0.8,6.6,10.9,WSW,67.0,WSW,SSW,20.0,26.0,59.0,,1005.6,1012.8,,,19.3,17.8,No,No,147.3272,-42.8821
131091,2012-01-05,Hobart,11.2,22.0,0.0,7.0,8.9,SSW,54.0,NNW,W,24.0,24.0,48.0,33.0,1015.3,1012.2,,,14.7,20.5,No,Yes,147.3272,-42.8821
131092,2012-01-06,Hobart,8.5,20.1,1.4,5.2,11.7,S,37.0,NW,SE,13.0,11.0,48.0,35.0,1017.3,1014.7,,,15.0,19.0,Yes,No,147.3272,-42.8821
131093,2012-01-07,Hobart,12.9,22.9,0.0,6.8,2.1,N,46.0,N,ESE,13.0,9.0,65.0,38.0,1010.8,1006.1,,,15.9,21.2,No,No,147.3272,-42.8821
131094,2012-01-08,Hobart,15.9,29.1,0.0,4.6,9.6,W,89.0,NNE,WNW,20.0,39.0,61.0,26.0,996.0,990.0,,,20.6,28.4,No,No,147.3272,-42.8821
131095,2012-01-09,Hobart,15.4,22.7,0.2,7.2,10.9,WNW,76.0,NW,NW,28.0,33.0,44.0,41.0,994.1,996.8,,,17.8,20.1,No,No,147.3272,-42.8821
131096,2012-01-10,Hobart,10.2,16.9,0.6,11.0,8.4,NW,54.0,WSW,NW,9.0,24.0,48.0,37.0,1001.7,1000.7,,,12.1,15.7,No,No,147.3272,-42.8821
131097,2012-01-11,Hobart,6.3,17.3,0.6,6.0,5.8,SSW,63.0,SSW,SW,15.0,13.0,58.0,62.0,1004.3,1008.3,,,11.4,14.0,No,Yes,147.3272,-42.8821
131098,2012-01-12,Hobart,9.5,22.6,4.0,3.6,6.4,WSW,44.0,WSW,WSW,20.0,26.0,60.0,41.0,1012.7,1012.0,,,17.3,21.4,Yes,No,147.3272,-42.8821
131099,2012-01-13,Hobart,13.2,21.4,0.2,1.6,9.4,SW,48.0,SW,SW,20.0,31.0,53.0,37.0,1013.1,1013.7,,,16.6,18.6,No,No,147.3272,-42.8821
131100,2012-01-14,Hobart,11.7,20.6,0.0,9.6,8.5,SW,46.0,WSW,WSW,19.0,22.0,57.0,36.0,1017.6,1017.4,,,14.1,19.4,No,No,147.3272,-42.8821
131101,2012-01-15,Hobart,10.8,21.6,0.0,5.0,10.8,SE,41.0,N,ESE,17.0,30.0,51.0,63.0,1021.3,1020.1,,,16.9,17.3,No,No,147.3272,-42.8821
131102,2012-01-16,Hobart,12.5,31.4,0.0,6.4,11.6,NNW,48.0,NNW,ENE,19.0,13.0,54.0,28.0,1019.7,1013.8,,,19.3,27.7,No,No,147.3272,-42.8821
131103,2012-01-17,Hobart,19.3,36.0,0.0,8.0,1.8,WNW,59.0,NNW,NNW,17.0,22.0,38.0,22.0,1012.3,1009.2,,,25.1,32.8,No,Yes,147.3272,-42.8821
131104,2012-01-18,Hobart,16.5,20.6,18.2,9.0,7.0,NW,48.0,SE,ESE,17.0,13.0,89.0,69.0,1010.4,1010.8,,,16.6,18.5,Yes,No,147.3272,-42.8821
131105,2012-01-19,Hobart,11.8,22.3,0.2,6.0,12.7,SE,41.0,SSW,SE,7.0,26.0,50.0,57.0,1018.2,1017.9,,,18.4,19.0,No,No,147.3272,-42.8821
131106,2012-01-20,Hobart,15.5,18.5,0.0,6.2,0.7,SE,30.0,ESE,SE,11.0,19.0,88.0,67.0,1018.9,1017.5,,,15.6,17.5,No,No,147.3272,-42.8821
131107,2012-01-21,Hobart,13.8,20.8,0.0,3.2,8.7,SE,46.0,SW,SE,17.0,28.0,62.0,63.0,1021.3,1022.4,,,15.8,17.3,No,No,147.3272,-42.8821
131108,2012-01-22,Hobart,11.2,20.9,0.0,6.2,11.6,ESE,37.0,NE,SE,11.0,22.0,53.0,51.0,1028.4,1027.1,,,16.8,19.7,No,No,147.3272,-42.8821
131109,2012-01-23,Hobart,11.7,30.2,0.0,6.8,13.0,NNW,50.0,NNW,ENE,19.0,15.0,55.0,26.0,1023.6,1017.6,,,17.4,28.8,No,No,147.3272,-42.8821
131110,2012-01-24,Hobart,17.3,27.6,0.0,10.4,10.4,NNW,56.0,NNW,SE,22.0,28.0,40.0,68.0,1013.8,1014.0,,,22.9,20.5,No,No,147.3272,-42.8821
131111,2012-01-25,Hobart,13.5,22.8,0.0,4.0,9.1,ESE,39.0,NNE,SE,6.0,28.0,70.0,54.0,1016.7,1012.8,,,15.6,21.6,No,No,147.3272,-42.8821
131112,2012-01-26,Hobart,15.5,20.2,0.0,6.0,4.7,SSE,57.0,N,S,17.0,31.0,56.0,57.0,1015.3,1018.3,,,19.3,17.6,No,No,147.3272,-42.8821
131113,2012-01-27,Hobart,10.3,23.6,0.0,7.8,13.5,SE,41.0,NNW,SE,17.0,20.0,61.0,43.0,1020.6,1016.4,,,16.0,23.1,No,No,147.3272,-42.8821
131114,2012-01-28,Hobart,11.5,23.6,0.0,6.2,12.7,ESE,39.0,ENE,ESE,7.0,26.0,74.0,60.0,1015.3,1012.4,,,17.5,21.0,No,No,147.3272,-42.8821
131115,2012-01-29,Hobart,14.9,31.4,0.0,6.2,11.9,NNW,35.0,N,SE,20.0,20.0,65.0,44.0,1008.8,1001.6,,,20.6,28.5,No,No,147.3272,-42.8821
131116,2012-01-30,Hobart,20.3,28.8,0.0,9.8,2.2,S,89.0,NE,SSW,2.0,22.0,62.0,86.0,987.2,984.5,,,23.8,17.8,No,Yes,147.3272,-42.8821
131117,2012-01-31,Hobart,8.9,15.4,29.8,11.4,0.0,SSW,70.0,SSW,SSW,26.0,11.0,70.0,60.0,1010.8,1015.2,,,10.6,13.2,Yes,No,147.3272,-42.8821
131118,2012-02-01,Hobart,10.6,17.5,0.0,2.0,4.2,SE,30.0,N,SE,9.0,13.0,62.0,81.0,1020.7,1020.1,,,15.3,15.4,No,Yes,147.3272,-42.8821
131119,2012-02-02,Hobart,11.2,18.4,2.6,3.4,6.5,ESE,24.0,NW,ESE,7.0,13.0,80.0,53.0,1017.9,1015.0,,,14.0,17.6,Yes,No,147.3272,-42.8821
131120,2012-02-03,Hobart,11.8,22.1,0.0,2.8,9.9,SE,30.0,NNW,SE,15.0,19.0,63.0,52.0,1011.6,1009.6,,,17.7,21.1,No,No,147.3272,-42.8821
131121,2012-02-04,Hobart,12.2,23.4,0.0,6.4,11.8,SSE,35.0,N,ESE,11.0,17.0,72.0,58.0,1008.0,1004.0,,,17.4,22.8,No,No,147.3272,-42.8821
131122,2012-02-05,Hobart,15.8,26.3,0.6,5.6,2.4,NW,78.0,NW,NNW,11.0,19.0,89.0,45.0,996.9,990.4,,,16.3,25.4,No,Yes,147.3272,-42.8821
131123,2012-02-06,Hobart,14.0,22.4,3.6,5.0,8.6,NNW,69.0,WNW,NW,24.0,31.0,43.0,34.0,997.8,997.8,,,14.5,21.1,Yes,No,147.3272,-42.8821
131124,2012-02-07,Hobart,12.3,17.8,0.2,7.4,8.2,SSE,41.0,NW,NE,19.0,13.0,50.0,56.0,1006.4,1007.8,,,15.3,16.5,No,Yes,147.3272,-42.8821
131125,2012-02-08,Hobart,8.6,17.1,4.0,3.8,11.7,SE,33.0,N,SE,9.0,17.0,63.0,51.0,1016.6,1017.1,,,14.2,16.0,Yes,No,147.3272,-42.8821
131126,2012-02-09,Hobart,10.1,20.0,0.2,5.8,7.2,ESE,31.0,NNW,ESE,13.0,17.0,59.0,54.0,1019.4,1017.4,,,15.6,18.4,No,No,147.3272,-42.8821
131127,2012-02-10,Hobart,10.3,19.8,0.0,3.8,8.5,E,31.0,NNW,ESE,11.0,20.0,62.0,40.0,1019.3,1018.5,,,15.1,19.4,No,No,147.3272,-42.8821
131128,2012-02-11,Hobart,11.1,20.0,0.0,3.6,9.1,S,30.0,ESE,SE,6.0,15.0,71.0,55.0,1019.6,1018.4,,,14.2,19.4,No,No,147.3272,-42.8821
131129,2012-02-12,Hobart,13.2,19.7,0.4,5.4,12.2,ESE,33.0,ESE,SE,11.0,19.0,63.0,43.0,1020.9,1019.6,,,16.9,19.4,No,No,147.3272,-42.8821
131130,2012-02-13,Hobart,11.7,21.5,0.0,5.6,10.2,S,39.0,NNW,SSE,6.0,20.0,69.0,56.0,1020.5,1020.0,,,16.6,20.9,No,No,147.3272,-42.8821
131131,2012-02-14,Hobart,14.2,22.3,0.0,5.2,9.6,SSE,31.0,NNE,ESE,11.0,20.0,69.0,60.0,1023.5,1021.2,,,16.7,22.0,No,No,147.3272,-42.8821
131132,2012-02-15,Hobart,15.5,28.1,0.0,6.0,10.4,NNE,35.0,NNW,NW,22.0,17.0,58.0,25.0,1019.7,1015.4,,,19.5,27.7,No,No,147.3272,-42.8821
131133,2012-02-16,Hobart,19.2,33.0,0.0,7.2,7.3,WNW,61.0,NNW,E,22.0,26.0,64.0,54.0,1010.0,1006.9,,,20.5,24.0,No,No,147.3272,-42.8821
131134,2012-02-17,Hobart,13.2,15.9,0.0,6.8,0.3,S,39.0,S,SSE,22.0,19.0,74.0,74.0,1018.9,1019.7,,,13.8,14.5,No,Yes,147.3272,-42.8821
131135,2012-02-18,Hobart,11.6,17.1,2.4,0.8,0.0,WSW,20.0,WSW,S,4.0,6.0,94.0,81.0,1022.2,1020.9,,,12.6,15.5,Yes,No,147.3272,-42.8821
131136,2012-02-19,Hobart,12.6,23.4,0.2,1.0,1.7,NNW,31.0,NNW,S,13.0,15.0,82.0,70.0,1016.4,1013.2,,,16.3,19.9,No,Yes,147.3272,-42.8821
131137,2012-02-20,Hobart,13.6,18.7,5.2,2.8,4.3,SSW,50.0,SSW,S,24.0,20.0,84.0,55.0,1016.5,1016.7,,,14.3,17.7,Yes,No,147.3272,-42.8821
131138,2012-02-21,Hobart,13.2,17.8,0.0,4.6,3.3,SE,30.0,NW,SE,9.0,19.0,64.0,69.0,1017.9,1017.1,,,15.5,16.8,No,No,147.3272,-42.8821
131139,2012-02-22,Hobart,14.1,22.5,0.0,3.2,8.4,SE,33.0,N,ESE,11.0,26.0,66.0,62.0,1017.4,1014.5,,,16.7,19.4,No,No,147.3272,-42.8821
131140,2012-02-23,Hobart,14.0,25.4,0.0,5.4,7.5,NW,59.0,NNW,NW,24.0,26.0,53.0,44.0,1011.0,1012.0,,,17.3,23.9,No,No,147.3272,-42.8821
131141,2012-02-24,Hobart,10.5,22.9,0.0,5.0,10.5,NW,37.0,N,SE,13.0,19.0,62.0,45.0,1020.7,1018.5,,,14.7,22.2,No,No,147.3272,-42.8821
131142,2012-02-25,Hobart,14.6,38.8,0.0,6.8,12.5,NW,59.0,NNW,NW,26.0,26.0,43.0,12.0,1014.6,1010.4,,,22.2,38.7,No,No,147.3272,-42.8821
131143,2012-02-26,Hobart,22.2,36.0,0.0,8.8,7.8,N,65.0,NNW,NNW,28.0,35.0,42.0,16.0,1009.6,1005.3,,,24.9,35.7,No,No,147.3272,-42.8821
131144,2012-02-27,Hobart,23.4,25.6,0.6,7.2,1.4,WNW,48.0,NNE,SE,9.0,6.0,66.0,61.0,1006.6,1008.9,,,24.1,23.0,No,Yes,147.3272,-42.8821
131145,2012-02-28,Hobart,12.2,20.9,2.6,7.6,9.8,S,48.0,SW,SSW,17.0,26.0,68.0,48.0,1015.0,1016.5,,,15.1,18.3,Yes,No,147.3272,-42.8821
131146,2012-02-29,Hobart,9.6,17.9,0.0,6.0,10.8,SE,28.0,NNW,SE,6.0,19.0,56.0,45.0,1022.8,1020.8,,,14.3,17.3,No,No,147.3272,-42.8821
131147,2012-03-01,Hobart,12.0,17.6,0.0,5.0,2.5,SE,52.0,ENE,SSW,2.0,26.0,66.0,52.0,1017.8,1017.3,,,13.8,16.8,No,No,147.3272,-42.8821
131148,2012-03-02,Hobart,10.4,15.0,0.8,3.6,1.3,SSE,41.0,SSW,SSE,22.0,24.0,61.0,48.0,1023.4,1025.0,,,11.7,14.3,No,No,147.3272,-42.8821
131149,2012-03-03,Hobart,11.6,16.9,0.0,4.0,0.0,N,31.0,NNW,NNE,9.0,11.0,65.0,69.0,1025.0,1021.3,,,13.7,16.8,No,Yes,147.3272,-42.8821
131150,2012-03-04,Hobart,13.7,25.9,12.2,1.4,7.1,NW,59.0,SSW,NNW,9.0,30.0,96.0,55.0,1002.8,997.7,,,15.9,24.2,Yes,Yes,147.3272,-42.8821
131151,2012-03-05,Hobart,15.9,22.1,3.6,5.2,8.6,NW,54.0,SW,SSW,15.0,28.0,64.0,48.0,1008.2,1012.4,,,18.3,20.2,Yes,Yes,147.3272,-42.8821
131152,2012-03-06,Hobart,13.1,16.6,1.6,6.0,1.0,SSW,57.0,S,S,7.0,24.0,89.0,59.0,1020.2,1025.5,,,13.8,13.8,Yes,Yes,147.3272,-42.8821
131153,2012-03-07,Hobart,11.4,15.5,2.6,3.4,1.7,SSE,44.0,SSE,E,17.0,13.0,50.0,53.0,1036.1,1035.3,,,13.1,14.6,Yes,No,147.3272,-42.8821
131154,2012-03-08,Hobart,13.0,17.8,0.0,2.0,0.3,E,28.0,SW,E,4.0,15.0,62.0,62.0,1029.2,1024.6,,,14.5,16.7,No,No,147.3272,-42.8821
131155,2012-03-09,Hobart,13.7,20.8,0.6,2.0,5.0,SSW,44.0,NNW,ESE,13.0,17.0,85.0,72.0,1011.5,1006.9,,,15.4,18.7,No,No,147.3272,-42.8821
131156,2012-03-10,Hobart,12.7,19.6,0.0,3.0,7.3,SW,50.0,W,SW,9.0,20.0,55.0,46.0,1013.7,1015.1,,,14.6,18.4,No,No,147.3272,-42.8821
131157,2012-03-11,Hobart,10.6,22.0,0.0,4.0,7.6,NNW,44.0,NNW,NW,17.0,24.0,58.0,40.0,1015.7,1014.1,,,13.5,21.2,No,No,147.3272,-42.8821
131158,2012-03-12,Hobart,12.1,18.6,0.0,4.0,5.6,ESE,30.0,SW,SE,2.0,17.0,67.0,46.0,1021.9,1020.6,,,15.6,18.2,No,No,147.3272,-42.8821
131159,2012-03-13,Hobart,11.5,23.9,0.0,3.2,10.9,SE,30.0,N,ESE,11.0,17.0,73.0,42.0,1018.6,1015.1,,,15.0,21.9,No,No,147.3272,-42.8821
131160,2012-03-14,Hobart,14.8,22.0,0.0,5.8,7.6,S,35.0,SSE,SE,6.0,17.0,77.0,62.0,1017.3,1016.7,,,16.6,21.2,No,No,147.3272,-42.8821
131161,2012-03-15,Hobart,16.3,23.1,0.0,3.4,1.1,NNE,28.0,NNE,NNE,6.0,11.0,76.0,76.0,1015.6,1009.2,,,18.5,21.9,No,Yes,147.3272,-42.8821
131162,2012-03-16,Hobart,18.0,24.2,3.8,1.4,3.6,WNW,56.0,NW,SSW,17.0,19.0,57.0,64.0,1001.9,1002.6,,,20.7,19.6,Yes,No,147.3272,-42.8821
131163,2012-03-17,Hobart,13.0,23.2,0.0,4.8,7.2,NW,46.0,NNW,NW,28.0,28.0,57.0,41.0,1012.2,1012.8,,,14.0,20.9,No,No,147.3272,-42.8821
